4.000000000000000000e+00,9.857538938522338867e-01,1.101630926132202148e+00,8.152547478675842285e-01
4.000000000000000000e+00,9.450789093971252441e-01,1.024230122566223145e+00,7.633837461471557617e-01
4.000000000000000000e+00,9.933628439903259277e-01,1.118279218673706055e+00,9.288095235824584961e-01
4.000000000000000000e+00,9.258601069450378418e-01,1.111334919929504395e+00,8.745638728141784668e-01
4.000000000000000000e+00,1.153084278106689453e+00,1.192900419235229492e+00,8.827269077301025391e-01
4.000000000000000000e+00,1.006928801536560059e+00,1.097768306732177734e+00,7.757989764213562012e-01
4.000000000000000000e+00,8.523019552230834961e-01,9.955798983573913574e-01,8.735385537147521973e-01
4.000000000000000000e+00,1.125574111938476562e+00,1.126465082168579102e+00,8.007627725601196289e-01
4.000000000000000000e+00,1.141937732696533203e+00,1.171218037605285645e+00,8.863878846168518066e-01
4.000000000000000000e+00,8.305050134658813477e-01,9.059582352638244629e-01,6.971560716629028320e-01
4.000000000000000000e+00,1.009735941886901855e+00,1.083388566970825195e+00,7.519226074218750000e-01
4.000000000000000000e+00,1.029649853706359863e+00,1.153142809867858887e+00,9.616802930831909180e-01
4.000000000000000000e+00,1.093753933906555176e+00,1.135010361671447754e+00,8.187935352325439453e-01
4.000000000000000000e+00,9.679996967315673828e-01,1.042718172073364258e+00,9.338308572769165039e-01
4.000000000000000000e+00,8.243552446365356445e-01,1.057966589927673340e+00,6.933637857437133789e-01
4.000000000000000000e+00,9.299325942993164062e-01,1.006975293159484863e+00,7.709944844245910645e-01
4.000000000000000000e+00,1.114152550697326660e+00,1.104135751724243164e+00,7.436903715133666992e-01
4.000000000000000000e+00,1.149419307708740234e+00,1.128494381904602051e+00,8.242022991180419922e-01
4.000000000000000000e+00,1.159492611885070801e+00,1.131955265998840332e+00,8.320180177688598633e-01
4.000000000000000000e+00,1.129970788955688477e+00,1.145235657691955566e+00,7.794033885002136230e-01
4.000000000000000000e+00,9.018685817718505859e-01,1.080120801925659180e+00,7.693697214126586914e-01
4.000000000000000000e+00,1.179611206054687500e+00,1.175721168518066406e+00,8.303669095039367676e-01
4.000000000000000000e+00,7.038522958755493164e-01,1.145213603973388672e+00,9.626052379608154297e-01
4.000000000000000000e+00,1.133790850639343262e+00,1.149111986160278320e+00,8.161167502403259277e-01
4.000000000000000000e+00,9.751123785972595215e-01,1.110915660858154297e+00,9.439041018486022949e-01
4.000000000000000000e+00,1.173701167106628418e+00,1.147985696792602539e+00,8.950623869895935059e-01
4.000000000000000000e+00,7.702865600585937500e-01,9.381927847862243652e-01,7.499564290046691895e-01
4.000000000000000000e+00,8.810702562332153320e-01,1.018658518791198730e+00,6.793895959854125977e-01
4.000000000000000000e+00,1.170264482498168945e+00,1.143216729164123535e+00,8.859616518020629883e-01
4.000000000000000000e+00,1.145030975341796875e+00,1.174645543098449707e+00,8.028563261032104492e-01
4.000000000000000000e+00,1.174984931945800781e+00,1.188193321228027344e+00,9.230603575706481934e-01
4.000000000000000000e+00,1.154855608940124512e+00,1.146737456321716309e+00,8.302205204963684082e-01
4.000000000000000000e+00,1.034624338150024414e+00,1.126124024391174316e+00,7.014328241348266602e-01
4.000000000000000000e+00,1.031458497047424316e+00,1.046039819717407227e+00,8.060869574546813965e-01
4.000000000000000000e+00,8.150811195373535156e-01,9.602271914482116699e-01,8.882879018783569336e-01
4.000000000000000000e+00,7.346454262733459473e-01,9.528191089630126953e-01,7.939900159835815430e-01
4.000000000000000000e+00,1.037626147270202637e+00,1.140955209732055664e+00,7.157734036445617676e-01
4.000000000000000000e+00,1.089082956314086914e+00,1.116570830345153809e+00,8.185941576957702637e-01
4.000000000000000000e+00,7.785716056823730469e-01,9.647532701492309570e-01,7.889709472656250000e-01
4.000000000000000000e+00,1.073678493499755859e+00,1.126050829887390137e+00,7.314445972442626953e-01
4.000000000000000000e+00,7.492364645004272461e-01,1.117858529090881348e+00,9.061440229415893555e-01
4.000000000000000000e+00,1.035406112670898438e+00,1.135665178298950195e+00,7.028564214706420898e-01
4.000000000000000000e+00,9.915991425514221191e-01,1.027125239372253418e+00,7.142788171768188477e-01
4.000000000000000000e+00,9.686022996902465820e-01,1.097379803657531738e+00,8.839815258979797363e-01
4.000000000000000000e+00,1.083863496780395508e+00,1.212012410163879395e+00,7.590675354003906250e-01
4.000000000000000000e+00,1.029742598533630371e+00,1.150695443153381348e+00,9.598047733306884766e-01
4.000000000000000000e+00,1.138532638549804688e+00,1.167166233062744141e+00,7.484787702560424805e-01
4.000000000000000000e+00,8.208860158920288086e-01,9.636196494102478027e-01,7.453252673149108887e-01
4.000000000000000000e+00,9.025420546531677246e-01,8.467556238174438477e-01,7.574260234832763672e-01
4.000000000000000000e+00,9.641298055648803711e-01,1.052161097526550293e+00,8.368895053863525391e-01
4.000000000000000000e+00,7.547371387481689453e-01,9.208553433418273926e-01,7.752606272697448730e-01
4.000000000000000000e+00,1.091128468513488770e+00,1.116352796554565430e+00,7.351050376892089844e-01
4.000000000000000000e+00,8.166685700416564941e-01,9.272758960723876953e-01,7.462261915206909180e-01
4.000000000000000000e+00,1.114452362060546875e+00,1.005520939826965332e+00,7.377290725708007812e-01
4.000000000000000000e+00,1.066898465156555176e+00,1.109853625297546387e+00,7.313995957374572754e-01
4.000000000000000000e+00,1.036889672279357910e+00,1.135751605033874512e+00,7.216749191284179688e-01
4.000000000000000000e+00,8.387731313705444336e-01,1.016189813613891602e+00,6.859406232833862305e-01
4.000000000000000000e+00,7.960600256919860840e-01,8.632310628890991211e-01,7.136415243148803711e-01
4.000000000000000000e+00,1.073506951332092285e+00,1.248040914535522461e+00,9.133985042572021484e-01
4.000000000000000000e+00,1.116194963455200195e+00,1.197648525238037109e+00,7.503427267074584961e-01
4.000000000000000000e+00,9.903020858764648438e-01,1.038344979286193848e+00,7.365294694900512695e-01
4.000000000000000000e+00,7.685478925704956055e-01,9.864760637283325195e-01,8.475720882415771484e-01
4.000000000000000000e+00,8.284884691238403320e-01,1.001597166061401367e+00,7.242205142974853516e-01
4.000000000000000000e+00,7.625116705894470215e-01,9.134618639945983887e-01,7.382516264915466309e-01
4.000000000000000000e+00,1.144790291786193848e+00,1.159098148345947266e+00,8.252035975456237793e-01
4.000000000000000000e+00,1.103726506233215332e+00,1.151200771331787109e+00,8.497643470764160156e-01
4.000000000000000000e+00,1.054817795753479004e+00,1.086083650588989258e+00,7.364615201950073242e-01
4.000000000000000000e+00,1.087042450904846191e+00,1.177744150161743164e+00,7.853271961212158203e-01
4.000000000000000000e+00,9.217876195907592773e-01,9.757993817329406738e-01,6.982854604721069336e-01
4.000000000000000000e+00,9.744048714637756348e-01,1.001518845558166504e+00,6.580986380577087402e-01
4.000000000000000000e+00,1.040673375129699707e+00,1.134652614593505859e+00,6.918330192565917969e-01
4.000000000000000000e+00,8.129896521568298340e-01,9.767931699752807617e-01,9.118512272834777832e-01
4.000000000000000000e+00,8.863121867179870605e-01,1.010621190071105957e+00,8.177736401557922363e-01
4.000000000000000000e+00,1.005320310592651367e+00,1.114894747734069824e+00,7.677556872367858887e-01
4.000000000000000000e+00,1.307871222496032715e+00,8.619990944862365723e-01,8.107236027717590332e-01
4.000000000000000000e+00,1.117188453674316406e+00,1.145366311073303223e+00,8.649516105651855469e-01
4.000000000000000000e+00,9.467830657958984375e-01,9.777444601058959961e-01,6.766470670700073242e-01
4.000000000000000000e+00,1.116073727607727051e+00,1.150611758232116699e+00,8.175077438354492188e-01
4.000000000000000000e+00,1.113913893699645996e+00,1.163825511932373047e+00,9.846085906028747559e-01
4.000000000000000000e+00,9.461198449134826660e-01,1.053162097930908203e+00,9.227966070175170898e-01
4.000000000000000000e+00,8.925036191940307617e-01,9.898592829704284668e-01,8.751665353775024414e-01
4.000000000000000000e+00,1.176334619522094727e+00,1.182415008544921875e+00,8.297170400619506836e-01
4.000000000000000000e+00,8.526563048362731934e-01,9.812031388282775879e-01,8.574275374412536621e-01
4.000000000000000000e+00,1.140821337699890137e+00,1.160800576210021973e+00,8.856688737869262695e-01
4.000000000000000000e+00,9.260270595550537109e-01,1.062010049819946289e+00,9.197750687599182129e-01
4.000000000000000000e+00,7.951577305793762207e-01,8.719846606254577637e-01,7.651953101158142090e-01
4.000000000000000000e+00,1.147932887077331543e+00,1.136541366577148438e+00,8.313953876495361328e-01
4.000000000000000000e+00,8.189842104911804199e-01,9.626650810241699219e-01,8.892880678176879883e-01
4.000000000000000000e+00,1.132708787918090820e+00,1.155064344406127930e+00,8.589019775390625000e-01
4.000000000000000000e+00,8.075255751609802246e-01,9.423035979270935059e-01,7.876683473587036133e-01
4.000000000000000000e+00,9.105339646339416504e-01,1.015110373497009277e+00,6.570960283279418945e-01
4.000000000000000000e+00,1.015338540077209473e+00,1.051124691963195801e+00,8.774195313453674316e-01
4.000000000000000000e+00,9.047291278839111328e-01,1.056655168533325195e+00,6.772785782814025879e-01
4.000000000000000000e+00,7.953827381134033203e-01,8.741744160652160645e-01,7.659289836883544922e-01
4.000000000000000000e+00,7.939954996109008789e-01,9.926419258117675781e-01,8.309420943260192871e-01
4.000000000000000000e+00,1.129790067672729492e+00,1.205228090286254883e+00,7.262972593307495117e-01
4.000000000000000000e+00,7.535148262977600098e-01,9.494010210037231445e-01,7.978278994560241699e-01
4.000000000000000000e+00,1.004697918891906738e+00,1.143974781036376953e+00,7.012122869491577148e-01
4.000000000000000000e+00,9.389185905456542969e-01,9.806610345840454102e-01,6.752908229827880859e-01
4.000000000000000000e+00,1.171972870826721191e+00,1.238524675369262695e+00,9.251514077186584473e-01
4.000000000000000000e+00,9.575402736663818359e-01,9.958088397979736328e-01,8.314734101295471191e-01
4.000000000000000000e+00,1.115854263305664062e+00,1.082429528236389160e+00,7.303319573402404785e-01
4.000000000000000000e+00,7.687648534774780273e-01,1.104841470718383789e+00,7.082316875457763672e-01
4.000000000000000000e+00,8.697497844696044922e-01,1.002463221549987793e+00,7.156261801719665527e-01
4.000000000000000000e+00,7.696356773376464844e-01,1.107782006263732910e+00,7.097506523132324219e-01
4.000000000000000000e+00,1.124912023544311523e+00,1.214251518249511719e+00,7.214568257331848145e-01
4.000000000000000000e+00,7.686384320259094238e-01,1.104653239250183105e+00,7.075304985046386719e-01
4.000000000000000000e+00,9.722594618797302246e-01,1.254724740982055664e+00,7.951054573059082031e-01
4.000000000000000000e+00,1.075307011604309082e+00,1.135324239730834961e+00,8.323853015899658203e-01
4.000000000000000000e+00,8.282167911529541016e-01,9.280333518981933594e-01,7.854417562484741211e-01
4.000000000000000000e+00,1.128290057182312012e+00,1.200373411178588867e+00,7.296169996261596680e-01
4.000000000000000000e+00,1.133177042007446289e+00,1.205658078193664551e+00,7.260823249816894531e-01
4.000000000000000000e+00,9.978877305984497070e-01,1.125313639640808105e+00,7.457433938980102539e-01
4.000000000000000000e+00,8.261622190475463867e-01,8.957982659339904785e-01,7.276505231857299805e-01
4.000000000000000000e+00,8.477492332458496094e-01,9.729360938072204590e-01,7.246063947677612305e-01
4.000000000000000000e+00,1.195624828338623047e+00,1.179478406906127930e+00,8.742433786392211914e-01
4.000000000000000000e+00,1.159839391708374023e+00,1.138592958450317383e+00,7.848443388938903809e-01
4.000000000000000000e+00,8.270666003227233887e-01,8.543453812599182129e-01,7.497974038124084473e-01
4.000000000000000000e+00,7.851820588111877441e-01,1.011002421379089355e+00,8.117978572845458984e-01
4.000000000000000000e+00,7.869253754615783691e-01,8.705059885978698730e-01,6.982960700988769531e-01
4.000000000000000000e+00,8.284941911697387695e-01,8.785597681999206543e-01,7.431038022041320801e-01
4.000000000000000000e+00,1.284387230873107910e+00,1.039346933364868164e+00,1.121691703796386719e+00
4.000000000000000000e+00,1.180281877517700195e+00,1.189110398292541504e+00,9.308648109436035156e-01
4.000000000000000000e+00,1.176888465881347656e+00,1.194025039672851562e+00,9.244455099105834961e-01
4.000000000000000000e+00,1.123663187026977539e+00,1.182062983512878418e+00,8.529893159866333008e-01
4.000000000000000000e+00,8.506729602813720703e-01,9.848572015762329102e-01,8.505687117576599121e-01
4.000000000000000000e+00,8.414061069488525391e-01,1.026079416275024414e+00,6.537408828735351562e-01
4.000000000000000000e+00,1.203999876976013184e+00,1.175194859504699707e+00,8.702364563941955566e-01
4.000000000000000000e+00,1.194723963737487793e+00,1.180576801300048828e+00,8.527650833129882812e-01
4.000000000000000000e+00,1.199208021163940430e+00,1.174813151359558105e+00,8.752866983413696289e-01
4.000000000000000000e+00,1.178837537765502930e+00,1.190254330635070801e+00,9.282098412513732910e-01
4.000000000000000000e+00,7.781841754913330078e-01,9.352931976318359375e-01,7.623935937881469727e-01
4.000000000000000000e+00,9.496145248413085938e-01,1.052833437919616699e+00,9.680371284484863281e-01
4.000000000000000000e+00,1.177724599838256836e+00,1.156321763992309570e+00,8.450006246566772461e-01
4.000000000000000000e+00,9.714205861091613770e-01,9.925783872604370117e-01,8.229316473007202148e-01
4.000000000000000000e+00,8.050805926322937012e-01,9.728313088417053223e-01,8.945674300193786621e-01
4.000000000000000000e+00,7.372826337814331055e-01,1.100867152214050293e+00,7.839423418045043945e-01
4.000000000000000000e+00,7.589383721351623535e-01,1.062908411026000977e+00,7.947503328323364258e-01
4.000000000000000000e+00,8.959028124809265137e-01,9.956820607185363770e-01,7.663120031356811523e-01
4.000000000000000000e+00,7.716625928878784180e-01,1.012294411659240723e+00,7.768015265464782715e-01
4.000000000000000000e+00,9.255158901214599609e-01,9.985271692276000977e-01,8.071392774581909180e-01
4.000000000000000000e+00,8.975808620452880859e-01,9.760562181472778320e-01,7.491394877433776855e-01
4.000000000000000000e+00,7.884830236434936523e-01,9.476532340049743652e-01,7.138690948486328125e-01
4.000000000000000000e+00,9.378834962844848633e-01,1.024036407470703125e+00,7.553427219390869141e-01
4.000000000000000000e+00,1.051972389221191406e+00,1.093784928321838379e+00,8.874292969703674316e-01
4.000000000000000000e+00,1.136973261833190918e+00,1.116104602813720703e+00,9.025300145149230957e-01
4.000000000000000000e+00,7.867500782012939453e-01,8.926721811294555664e-01,7.613246440887451172e-01
4.000000000000000000e+00,9.281874895095825195e-01,9.575588107109069824e-01,7.148642539978027344e-01
4.000000000000000000e+00,8.118345737457275391e-01,1.008471012115478516e+00,7.359312772750854492e-01
4.000000000000000000e+00,1.017347216606140137e+00,1.094064235687255859e+00,8.210001587867736816e-01
4.000000000000000000e+00,9.648010730743408203e-01,1.106717824935913086e+00,9.889891147613525391e-01
4.000000000000000000e+00,1.047497749328613281e+00,1.108704805374145508e+00,9.049104452133178711e-01
4.000000000000000000e+00,9.522776603698730469e-01,1.035536408424377441e+00,8.025436997413635254e-01
4.000000000000000000e+00,8.559789657592773438e-01,1.037592768669128418e+00,9.146112203598022461e-01
4.000000000000000000e+00,9.520046710968017578e-01,1.034020900726318359e+00,8.060680627822875977e-01
4.000000000000000000e+00,1.107411980628967285e+00,1.148927927017211914e+00,8.521013259887695312e-01
4.000000000000000000e+00,8.203512430191040039e-01,9.400866031646728516e-01,7.301993370056152344e-01
4.000000000000000000e+00,1.060814023017883301e+00,1.151830792427062988e+00,8.994236588478088379e-01
4.000000000000000000e+00,1.115495204925537109e+00,1.151575684547424316e+00,8.506920337677001953e-01
4.000000000000000000e+00,8.622840642929077148e-01,1.052106976509094238e+00,8.729282021522521973e-01
4.000000000000000000e+00,1.234959959983825684e+00,9.908966422080993652e-01,8.418555855751037598e-01
4.000000000000000000e+00,1.316072821617126465e+00,9.257797002792358398e-01,9.031500816345214844e-01
4.000000000000000000e+00,1.114645481109619141e+00,1.136996507644653320e+00,8.983210325241088867e-01
4.000000000000000000e+00,1.107553601264953613e+00,1.095106124877929688e+00,7.780243158340454102e-01
4.000000000000000000e+00,7.692696452140808105e-01,9.202120900154113770e-01,8.009643554687500000e-01
4.000000000000000000e+00,7.782308459281921387e-01,1.004383325576782227e+00,8.375530838966369629e-01
4.000000000000000000e+00,9.068248271942138672e-01,1.013313531875610352e+00,6.569433212280273438e-01
4.000000000000000000e+00,9.600438475608825684e-01,1.137322306632995605e+00,8.924977183341979980e-01
4.000000000000000000e+00,8.590887784957885742e-01,1.041333675384521484e+00,6.922717094421386719e-01
4.000000000000000000e+00,8.678774237632751465e-01,1.057377338409423828e+00,6.794381141662597656e-01
4.000000000000000000e+00,8.646726608276367188e-01,1.038448691368103027e+00,7.218565344810485840e-01
4.000000000000000000e+00,8.449529409408569336e-01,9.983973503112792969e-01,7.708406448364257812e-01
4.000000000000000000e+00,9.737171530723571777e-01,1.130457520484924316e+00,9.636569023132324219e-01
4.000000000000000000e+00,7.360693216323852539e-01,9.527842998504638672e-01,7.926002144813537598e-01
4.000000000000000000e+00,8.907743096351623535e-01,9.853077530860900879e-01,8.042271137237548828e-01
4.000000000000000000e+00,1.007955312728881836e+00,1.129874944686889648e+00,7.723456621170043945e-01
4.000000000000000000e+00,9.645037651062011719e-01,1.112735271453857422e+00,7.802521586418151855e-01
4.000000000000000000e+00,8.629631996154785156e-01,9.825010299682617188e-01,7.605039477348327637e-01
4.000000000000000000e+00,7.812523245811462402e-01,9.455658793449401855e-01,6.903232336044311523e-01
4.000000000000000000e+00,9.959740042686462402e-01,1.127855300903320312e+00,9.799348115921020508e-01
4.000000000000000000e+00,1.032137393951416016e+00,1.182380318641662598e+00,7.747517228126525879e-01
4.000000000000000000e+00,7.935225963592529297e-01,1.092442750930786133e+00,7.335230112075805664e-01
4.000000000000000000e+00,7.958612442016601562e-01,8.780753612518310547e-01,7.697402238845825195e-01
4.000000000000000000e+00,8.849300146102905273e-01,9.206833839416503906e-01,6.658067703247070312e-01
4.000000000000000000e+00,7.751088738441467285e-01,9.105114340782165527e-01,7.118488550186157227e-01
4.000000000000000000e+00,9.969208240509033203e-01,1.178993582725524902e+00,7.261730432510375977e-01
4.000000000000000000e+00,8.929942846298217773e-01,1.023058533668518066e+00,9.104527235031127930e-01
4.000000000000000000e+00,8.874109983444213867e-01,1.030085682868957520e+00,7.516821622848510742e-01
4.000000000000000000e+00,8.599854707717895508e-01,1.037565469741821289e+00,6.918840408325195312e-01
4.000000000000000000e+00,1.019099831581115723e+00,1.157808303833007812e+00,7.073695659637451172e-01
4.000000000000000000e+00,7.742975950241088867e-01,1.012142419815063477e+00,9.311686754226684570e-01
4.000000000000000000e+00,1.020569443702697754e+00,1.093448877334594727e+00,7.674958705902099609e-01
4.000000000000000000e+00,8.974989652633666992e-01,1.056056380271911621e+00,7.025356292724609375e-01
4.000000000000000000e+00,9.944482445716857910e-01,1.080602288246154785e+00,7.216916084289550781e-01
4.000000000000000000e+00,1.084395289421081543e+00,1.113612532615661621e+00,7.351623773574829102e-01
4.000000000000000000e+00,9.830798506736755371e-01,1.082388043403625488e+00,7.892732620239257812e-01
4.000000000000000000e+00,9.667516946792602539e-01,9.948003292083740234e-01,7.096502780914306641e-01
4.000000000000000000e+00,1.115640401840209961e+00,1.205007076263427734e+00,7.917336225509643555e-01
4.000000000000000000e+00,8.302478790283203125e-01,9.590505361557006836e-01,7.932745814323425293e-01
4.000000000000000000e+00,8.687913417816162109e-01,1.037971615791320801e+00,7.380250096321105957e-01
4.000000000000000000e+00,9.401249885559082031e-01,1.237492442131042480e+00,7.919402122497558594e-01
4.000000000000000000e+00,8.453979492187500000e-01,9.970284700393676758e-01,7.353832125663757324e-01
4.000000000000000000e+00,7.911974787712097168e-01,9.447353482246398926e-01,7.454837560653686523e-01
4.000000000000000000e+00,1.004178285598754883e+00,1.108569502830505371e+00,9.427890181541442871e-01
4.000000000000000000e+00,1.109307527542114258e+00,1.125743508338928223e+00,9.495052695274353027e-01
4.000000000000000000e+00,1.001916289329528809e+00,1.116026043891906738e+00,8.050379157066345215e-01
4.000000000000000000e+00,1.158309698104858398e+00,1.056702017784118652e+00,8.372638225555419922e-01
4.000000000000000000e+00,8.934763669967651367e-01,1.040858983993530273e+00,8.563803434371948242e-01
4.000000000000000000e+00,1.074757337570190430e+00,1.134357094764709473e+00,8.298039436340332031e-01
4.000000000000000000e+00,9.748462438583374023e-01,1.104997277259826660e+00,7.752782106399536133e-01
4.000000000000000000e+00,8.884257078170776367e-01,8.449360728263854980e-01,7.365514039993286133e-01
4.000000000000000000e+00,7.927281856536865234e-01,1.021326541900634766e+00,7.672891616821289062e-01
4.000000000000000000e+00,8.594591021537780762e-01,9.963894486427307129e-01,8.726258277893066406e-01
4.000000000000000000e+00,8.132163882255554199e-01,1.055777192115783691e+00,6.723428964614868164e-01
4.000000000000000000e+00,7.757048606872558594e-01,9.311963915824890137e-01,7.427520751953125000e-01
4.000000000000000000e+00,8.553981781005859375e-01,1.149720072746276855e+00,8.943867683410644531e-01
4.000000000000000000e+00,9.822350144386291504e-01,1.191252231597900391e+00,8.789510726928710938e-01
4.000000000000000000e+00,9.729211926460266113e-01,1.038307785987854004e+00,7.951018810272216797e-01
4.000000000000000000e+00,1.030842661857604980e+00,1.149156451225280762e+00,7.853004932403564453e-01
4.000000000000000000e+00,9.261543750762939453e-01,1.163250088691711426e+00,9.181383848190307617e-01
4.000000000000000000e+00,1.003305315971374512e+00,1.112139463424682617e+00,7.684260010719299316e-01
4.000000000000000000e+00,9.882509708404541016e-01,1.078399181365966797e+00,7.748363018035888672e-01
4.000000000000000000e+00,9.288032054901123047e-01,1.075856208801269531e+00,9.331267476081848145e-01
4.000000000000000000e+00,9.561987519264221191e-01,1.027631163597106934e+00,9.186267256736755371e-01
4.000000000000000000e+00,1.086726188659667969e+00,1.184575438499450684e+00,7.882527112960815430e-01
4.000000000000000000e+00,8.031716346740722656e-01,8.701173663139343262e-01,7.696504592895507812e-01
4.000000000000000000e+00,1.063815951347351074e+00,1.188454985618591309e+00,7.731570005416870117e-01
4.000000000000000000e+00,8.516305685043334961e-01,9.140536189079284668e-01,7.807114124298095703e-01
4.000000000000000000e+00,1.053672194480895996e+00,1.153364896774291992e+00,9.164978265762329102e-01
4.000000000000000000e+00,1.298484921455383301e+00,9.552088379859924316e-01,9.119320511817932129e-01
4.000000000000000000e+00,1.088835239410400391e+00,1.190632462501525879e+00,7.827398777008056641e-01
4.000000000000000000e+00,9.690925478935241699e-01,1.080626010894775391e+00,7.528688907623291016e-01
4.000000000000000000e+00,7.424031496047973633e-01,9.380820989608764648e-01,7.583699822425842285e-01
4.000000000000000000e+00,8.307414054870605469e-01,8.878665566444396973e-01,7.988134622573852539e-01
4.000000000000000000e+00,1.129746913909912109e+00,1.209101676940917969e+00,8.273698091506958008e-01
4.000000000000000000e+00,1.075463294982910156e+00,1.263985395431518555e+00,8.765224218368530273e-01
4.000000000000000000e+00,1.064261317253112793e+00,1.268729448318481445e+00,8.732230663299560547e-01
4.000000000000000000e+00,1.102218031883239746e+00,1.255671620368957520e+00,9.202693700790405273e-01
4.000000000000000000e+00,1.082665443420410156e+00,1.208313941955566406e+00,7.989280223846435547e-01
4.000000000000000000e+00,8.603982925415039062e-01,1.008380413055419922e+00,7.425326108932495117e-01
4.000000000000000000e+00,8.266532421112060547e-01,9.829711318016052246e-01,8.037711977958679199e-01
4.000000000000000000e+00,7.494909763336181641e-01,1.098379015922546387e+00,7.500427961349487305e-01
4.000000000000000000e+00,1.126883625984191895e+00,1.221144437789916992e+00,8.072462677955627441e-01
4.000000000000000000e+00,1.170901775360107422e+00,1.205930113792419434e+00,7.800107002258300781e-01
4.000000000000000000e+00,1.069092869758605957e+00,1.195853471755981445e+00,8.078571557998657227e-01
4.000000000000000000e+00,8.680919408798217773e-01,1.103062391281127930e+00,7.667170763015747070e-01
4.000000000000000000e+00,7.792317867279052734e-01,9.443572163581848145e-01,7.955480813980102539e-01
4.000000000000000000e+00,8.510467410087585449e-01,1.153528928756713867e+00,8.993498086929321289e-01
4.000000000000000000e+00,9.494822621345520020e-01,1.171582341194152832e+00,9.741859436035156250e-01
4.000000000000000000e+00,8.098538517951965332e-01,9.290465116500854492e-01,7.941347956657409668e-01
4.000000000000000000e+00,9.816966056823730469e-01,1.135791778564453125e+00,7.485057711601257324e-01
4.000000000000000000e+00,8.909785747528076172e-01,1.005561947822570801e+00,7.720194458961486816e-01
4.000000000000000000e+00,1.070188641548156738e+00,1.246741771697998047e+00,9.124734401702880859e-01
4.000000000000000000e+00,1.132098793983459473e+00,1.109727144241333008e+00,7.490938901901245117e-01
4.000000000000000000e+00,8.274495005607604980e-01,9.714979529380798340e-01,8.358650207519531250e-01
4.000000000000000000e+00,9.266629219055175781e-01,9.503117203712463379e-01,7.134940624237060547e-01
4.000000000000000000e+00,1.138858914375305176e+00,1.240628123283386230e+00,8.580494523048400879e-01
